Experiment Accession	Experiment Aliases	File Accession	File Aliases	Submitted File Name	Date Created	Run Type	Read Length	Paired End	Bio Rep Num	Tech Rep Num	Replicate Aliases	Library Accession	Library Aliases
ENCSR000AOX	[]	ENCFF000AUO	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneGm12878H3k9me3StdRawDataRep2.fastq.gz	2010-11-16	single-ended	36		1	2	[]	ENCLB695AOK	[]
ENCSR000AOX	[]	ENCFF000AUP	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneGm12878H3k9me3StdRawDataRep3.fastq.gz	2010-11-16	single-ended	36		1	3	[]	ENCLB695AOL	[]
ENCSR000AKC	[]	ENCFF000ASP	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneGm12878H3k27acStdRawDataRep2.fastq.gz	2010-11-16	single-ended	51		1	2	[]	ENCLB695AQU	[]
ENCSR000AKC	[]	ENCFF000ASU	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneGm12878H3k27acStdRawDataRep1.fastq.gz	2010-11-16	single-ended	51		1	1	[]	ENCLB695AQT	[]
ENCSR000AUI	[]	ENCFF000AKR	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneA549H3k27acEtoh02RawDataRep1.fastq.gz	2010-11-16	single-ended	36		1	1	[]	ENCLB695AFP	[]
ENCSR000AUI	[]	ENCFF000AKS	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneA549H3k27acEtoh02RawDataRep2.fastq.gz	2010-11-16	single-ended	36		1	2	[]	ENCLB695ABS	[]
ENCSR131PKV	['bradley-bernstein:Project Element 514']	ENCFF431PPD	['bradley-bernstein:Rep_DNA_Lib 6585_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/065/85/bradley-bernstein_Rep_DNA_Lib_6585.fastq.gz	2016-02-26T12:16:27.794172+00:00	single-ended	75		1	1	['bradley-bernstein:Rep_DNA_Lib 6585']	ENCLB870AOJ	['bradley-bernstein:DNA_Lib 6585']
ENCSR131PKV	['bradley-bernstein:Project Element 514']	ENCFF721WGU	['bradley-bernstein:Rep_DNA_Lib 6787_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/067/87/bradley-bernstein_Rep_DNA_Lib_6787.fastq.gz	2016-03-03T01:48:24.933503+00:00	single-ended	76		2	1	['bradley-bernstein:Rep_DNA_Lib 6787']	ENCLB972BBQ	['bradley-bernstein:DNA_Lib 6787']
ENCSR000AKB	['bradley-bernstein:Project Element 132']	ENCFF000ARP	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneGm12878CtcfStdRawDataRep2.fastq.gz	2010-11-16	single-ended	36		1	2	[]	ENCLB695ASF	[]
ENCSR000AKB	['bradley-bernstein:Project Element 132']	ENCFF000ARV	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneGm12878CtcfStdRawDataRep1.fastq.gz	2010-11-16	single-ended	47		1	1	[]	ENCLB695ADM	[]
ENCSR000AOW	[]	ENCFF000AUC	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneGm12878H3k79me2StdRawDataRep2.fastq.gz	2010-11-16	single-ended	36		1	2	[]	ENCLB695ACC	[]
ENCSR000AOW	[]	ENCFF000AUD	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneGm12878H3k79me2StdRawDataRep1.fastq.gz	2010-11-16	single-ended	36		1	1	[]	ENCLB695ACB	[]
ENCSR649WUM	['bradley-bernstein:Project Element 1331']	ENCFF663LVG	['bradley-bernstein:Rep_DNA_Lib 7157_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/071/57/bradley-bernstein_Rep_DNA_Lib_7157.fastq.gz	2016-03-02T06:07:34.430023+00:00	single-ended	76		1	1	['bradley-bernstein:Rep_DNA_Lib 7157']	ENCLB537JDJ	['bradley-bernstein:DNA_Lib 7157']
ENCSR649WUM	['bradley-bernstein:Project Element 1331']	ENCFF428ODU	['bradley-bernstein:Rep_DNA_Lib 7083_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/070/83/bradley-bernstein_Rep_DNA_Lib_7083.fastq.gz	2016-03-02T06:09:32.770824+00:00	single-ended	76		2	1	['bradley-bernstein:Rep_DNA_Lib 7083']	ENCLB148PNW	['bradley-bernstein:DNA_Lib 7083']
ENCSR000AKG	[]	ENCFF000ATO	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneGm12878H3k4me2StdRawDataRep1.fastq.gz	2010-11-16	single-ended	51		1	1	[]	ENCLB695AUT	[]
ENCSR000AKG	[]	ENCFF000ATW	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneGm12878H3k4me2StdRawDataRep2.fastq.gz	2010-11-16	single-ended	51		1	2	[]	ENCLB695AUU	[]
ENCSR000AKA	[]	ENCFF000ASR	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneGm12878H3k04me3StdRawDataRep2V2.fastq.gz	2010-11-16	single-ended	36		1	2	[]	ENCLB695AGI	[]
ENCSR000AKA	[]	ENCFF000AUB	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneGm12878H3k4me3StdRawDataRep1.fastq.gz	2010-11-16	single-ended	36		1	1	[]	ENCLB695AGH	[]
ENCSR391IWM	['bradley-bernstein:Project Element 146']	ENCFF100FQP	['bradley-bernstein:Rep_DNA_Lib 6586_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/065/86/bradley-bernstein_Rep_DNA_Lib_6586.fastq.gz	2016-02-26T12:27:31.410185+00:00	single-ended	75		1	1	['bradley-bernstein:Rep_DNA_Lib 6586']	ENCLB507VEX	['bradley-bernstein:DNA_Lib 6586']
ENCSR391IWM	['bradley-bernstein:Project Element 146']	ENCFF965ZWE	['bradley-bernstein:Rep_DNA_Lib 6784_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/067/84/bradley-bernstein_Rep_DNA_Lib_6784.fastq.gz	2016-03-03T01:51:39.091698+00:00	single-ended	76		2	1	['bradley-bernstein:Rep_DNA_Lib 6784']	ENCLB769GWB	['bradley-bernstein:DNA_Lib 6784']
ENCSR000ASZ	[]	ENCFF000BOB	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneHsmmtEzh239875RawDataRep1.fastq.gz	2010-11-16	single-ended	36		1	1	['bradley-bernstein:Rep_DNA_Lib 330']	ENCLB695ABH	['bradley-bernstein:DNA_Lib 330']
ENCSR000ASZ	[]	ENCFF000BOE	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneHsmmtEzh239875RawDataRep2.fastq.gz	2010-11-16	single-ended	36		2	1	['bradley-bernstein:Rep_DNA_Lib 332']	ENCLB695AHA	['bradley-bernstein:DNA_Lib 332']
ENCSR000ANX	[]	ENCFF000BPG	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneHsmmtH3k4me1StdRawDataRep1.fastq.gz	2010-11-16	single-ended	36		1	1	[]	ENCLB695AVQ	[]
ENCSR000ANX	[]	ENCFF000BPO	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneHsmmtH3k4me1StdRawDataRep2.fastq.gz	2010-11-16	single-ended	36		1	2	[]	ENCLB695AED	[]
ENCSR000AOH	[]	ENCFF000BDH	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneHelas3H3k9acStdRawDataRep1.fastq.gz	2010-11-16	single-ended	36		1	1	[]	ENCLB695ARJ	[]
ENCSR000AOH	[]	ENCFF000BDN	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneHelas3H3k9acStdRawDataRep2.fastq.gz	2010-11-16	single-ended	36		1	2	[]	ENCLB695APV	[]
ENCSR000AOZ	[]	ENCFF000BQN	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneHsmmtH4k20me1StdRawDataRep2.fastq.gz	2010-11-16	single-ended	36		1	2	[]	ENCLB695ANR	[]
ENCSR000AOZ	[]	ENCFF000BQO	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneHsmmtH4k20me1StdRawDataRep1.fastq.gz	2010-11-16	single-ended	36		1	1	[]	ENCLB695ANQ	[]
ENCSR663WAR	['bradley-bernstein:Project Element 60']	ENCFF079NVQ	['bradley-bernstein:Rep_DNA_Lib 7303_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/073/03/bradley-bernstein_Rep_DNA_Lib_7303.fastq.gz	2016-02-26T12:24:51.434786+00:00	single-ended	76		1	1	['bradley-bernstein:Rep_DNA_Lib 7303']	ENCLB706HVA	['bradley-bernstein:DNA_Lib 7303']
ENCSR663WAR	['bradley-bernstein:Project Element 60']	ENCFF794IGW	['bradley-bernstein:Rep_DNA_Lib 3850_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/038/50/bradley-bernstein_Rep_DNA_Lib_3850.fastq.gz	2016-02-26T15:58:53.758059+00:00	single-ended	36		2	1	['bradley-bernstein:Rep_DNA_Lib 3850']	ENCLB933RWS	['bradley-bernstein:DNA_Lib 3850']
ENCSR000AME	[]	ENCFF000BDT	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneHepg2ControlStdRawDataRep1.fastq.gz	2010-11-16	single-ended	36		1	1	[]	ENCLB695AOT	[]
ENCSR000AME	[]	ENCFF000BDZ	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneHepg2ControlStdRawDataRep2.fastq.gz	2010-11-16	single-ended	36		1	2	[]	ENCLB695AOU	[]
ENCSR000AMB	[]	ENCFF000BFT	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneHepg2H3k36me3StdRawDataRep1.fastq.gz	2010-11-16	single-ended	36		1	1	[]	ENCLB695ANT	[]
ENCSR000AMB	[]	ENCFF000BFZ	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneHepg2H3k36me3StdRawDataRep2.fastq.gz	2010-11-16	single-ended	36		1	2	[]	ENCLB695ANU	[]
ENCSR124YIP	['bradley-bernstein:Project Element 1183']	ENCFF291EMG	['bradley-bernstein:Rep_DNA_Lib 6298_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/062/98/bradley-bernstein_Rep_DNA_Lib_6298.2.fastq.gz	2016-02-26T13:20:49.790329+00:00	paired-ended	30	2	1	1	['bradley-bernstein:Rep_DNA_Lib 6298']	ENCLB285SPC	['bradley-bernstein:DNA_Lib 6298']
ENCSR124YIP	['bradley-bernstein:Project Element 1183']	ENCFF350VTJ	['bradley-bernstein:Rep_DNA_Lib 6298_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/062/98/bradley-bernstein_Rep_DNA_Lib_6298.1.fastq.gz	2016-02-26T13:19:06.983855+00:00	paired-ended	30	1	1	1	['bradley-bernstein:Rep_DNA_Lib 6298']	ENCLB285SPC	['bradley-bernstein:DNA_Lib 6298']
ENCSR124YIP	['bradley-bernstein:Project Element 1183']	ENCFF702KDW	['bradley-bernstein:Rep_DNA_Lib 6872_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/068/72/bradley-bernstein_Rep_DNA_Lib_6872.fastq.gz	2016-02-26T15:25:04.456515+00:00	single-ended	76		2	1	['bradley-bernstein:Rep_DNA_Lib 6872']	ENCLB052YWK	['bradley-bernstein:DNA_Lib 6872']
ENCSR000ASR	[]	ENCFF000AHE	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneA549ControlDex100nmRawDataRep2.fastq.gz	2010-11-16	single-ended	36		1	2	[]	ENCLB695ALC	[]
ENCSR000ASR	[]	ENCFF000AHJ	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneA549ControlDex100nmRawDataRep1.fastq.gz	2010-11-16	single-ended	36		1	1	[]	ENCLB695ALB	[]
ENCSR247AJU	['bradley-bernstein:Project Element 1192']	ENCFF538NPK	['bradley-bernstein:Rep_DNA_Lib 6407_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/064/07/bradley-bernstein_Rep_DNA_Lib_6407.1.fastq.gz	2016-02-26T12:47:38.555939+00:00	paired-ended	30	1	1	1	['bradley-bernstein:Rep_DNA_Lib 6407']	ENCLB081JDX	['bradley-bernstein:DNA_Lib 6407']
ENCSR247AJU	['bradley-bernstein:Project Element 1192']	ENCFF156NVD	['bradley-bernstein:Rep_DNA_Lib 6407_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/064/07/bradley-bernstein_Rep_DNA_Lib_6407.2.fastq.gz	2016-02-26T12:48:32.223895+00:00	paired-ended	30	2	1	1	['bradley-bernstein:Rep_DNA_Lib 6407']	ENCLB081JDX	['bradley-bernstein:DNA_Lib 6407']
ENCSR247AJU	['bradley-bernstein:Project Element 1192']	ENCFF846ASG	['bradley-bernstein:Rep_DNA_Lib 6335_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/063/35/bradley-bernstein_Rep_DNA_Lib_6335.1.fastq.gz	2016-02-26T14:54:11.446177+00:00	paired-ended	30	1	2	1	['bradley-bernstein:Rep_DNA_Lib 6335']	ENCLB067ZFU	['bradley-bernstein:DNA_Lib 6335']
ENCSR247AJU	['bradley-bernstein:Project Element 1192']	ENCFF314GMX	['bradley-bernstein:Rep_DNA_Lib 6335_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/063/35/bradley-bernstein_Rep_DNA_Lib_6335.2.fastq.gz	2016-02-26T14:55:10.118924+00:00	paired-ended	30	2	2	1	['bradley-bernstein:Rep_DNA_Lib 6335']	ENCLB067ZFU	['bradley-bernstein:DNA_Lib 6335']
ENCSR000AMC	[]	ENCFF000BGA	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneHepg2H3k4me2StdRawDataRep2.fastq.gz	2010-11-16	single-ended	36		1	2	[]	ENCLB695ADV	[]
ENCSR000AMC	[]	ENCFF000BGD	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneHepg2H3k4me2StdRawDataRep1.fastq.gz	2010-11-16	single-ended	36		1	1	[]	ENCLB695ADU	[]
ENCSR814KIO	['bradley-bernstein:Project Element 64']	ENCFF372AND	['bradley-bernstein:Rep_DNA_Lib 2204_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/022/04/bradley-bernstein_Rep_DNA_Lib_2204.fastq.gz	2016-02-26T12:29:30.247288+00:00	single-ended	36		1	1	['bradley-bernstein:Rep_DNA_Lib 2204']	ENCLB254JND	['bradley-bernstein:DNA_Lib 2204']
ENCSR814KIO	['bradley-bernstein:Project Element 64']	ENCFF650WVN	['bradley-bernstein:Rep_DNA_Lib 3851_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/038/51/bradley-bernstein_Rep_DNA_Lib_3851.fastq.gz	2016-02-26T16:00:26.723371+00:00	single-ended	36		2	1	['bradley-bernstein:Rep_DNA_Lib 3851']	ENCLB102BNU	['bradley-bernstein:DNA_Lib 3851']
ENCSR000ATS	['bradley-bernstein:Project Element 686']	ENCFF000BAM	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneH1hescSuz12051317RawDataRep1.fastq.gz	2010-11-16	single-ended	36		1	1	['bradley-bernstein:Rep_DNA_Lib 5246']	ENCLB695ACT	['bradley-bernstein:DNA_Lib 5246']
ENCSR330OEO	['bradley-bernstein:Project Element 1341']	ENCFF846FJT	['bradley-bernstein:Rep_DNA_Lib 6587_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/065/87/bradley-bernstein_Rep_DNA_Lib_6587.fastq.gz	2016-02-26T13:00:08.258251+00:00	single-ended	75		1	1	['bradley-bernstein:Rep_DNA_Lib 6587']	ENCLB674CRX	['bradley-bernstein:DNA_Lib 6587']
ENCSR330OEO	['bradley-bernstein:Project Element 1341']	ENCFF533CYJ	['bradley-bernstein:Rep_DNA_Lib 6781_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/067/81/bradley-bernstein_Rep_DNA_Lib_6781.fastq.gz	2016-03-03T01:45:49.468275+00:00	single-ended	76		2	1	['bradley-bernstein:Rep_DNA_Lib 6781']	ENCLB774RSM	['bradley-bernstein:DNA_Lib 6781']
ENCSR575RRX	['bradley-bernstein:Project Element 488']	ENCFF084IJQ	['bradley-bernstein:Rep_DNA_Lib 4589_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/045/89/bradley-bernstein_Rep_DNA_Lib_4589.fastq.gz	2014-10-27T04:39:09.836427+00:00	single-ended	36		2	1	['bradley-bernstein:Rep_DNA_Lib 4589']	ENCLB988VAO	['bradley-bernstein:DNA_Lib 4589']
ENCSR575RRX	['bradley-bernstein:Project Element 488']	ENCFF680RJI	['bradley-bernstein:Rep_DNA_Lib 5585_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/055/85/bradley-bernstein_Rep_DNA_Lib_5585.1.fastq.gz	2015-12-11T16:26:48.667207+00:00	paired-ended	25	1	1	1	['bradley-bernstein:Rep_DNA_Lib 5585']	ENCLB070FLV	['bradley-bernstein:DNA_Lib 5585']
ENCSR575RRX	['bradley-bernstein:Project Element 488']	ENCFF645NKQ	['bradley-bernstein:Rep_DNA_Lib 5585_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/055/85/bradley-bernstein_Rep_DNA_Lib_5585.2.fastq.gz	2016-01-20T17:12:45.878380+00:00	paired-ended	25	2	1	1	['bradley-bernstein:Rep_DNA_Lib 5585']	ENCLB070FLV	['bradley-bernstein:DNA_Lib 5585']
ENCSR575RRX	['bradley-bernstein:Project Element 488']	ENCFF997BXV	['bradley-bernstein:Rep_DNA_Lib 5585_25_pe_1']	/seq/epiprod/ENCODE/Submissions/Libraries/055/85/bradley-bernstein_Rep_DNA_Lib_5585_25_pe_1.fastq.gz	2016-04-14T00:24:29.323598+00:00	paired-ended	25	1	1	1	['bradley-bernstein:Rep_DNA_Lib 5585']	ENCLB070FLV	['bradley-bernstein:DNA_Lib 5585']
ENCSR575RRX	['bradley-bernstein:Project Element 488']	ENCFF589PJM	['bradley-bernstein:Rep_DNA_Lib 5585_25_pe_2']	/seq/epiprod/ENCODE/Submissions/Libraries/055/85/bradley-bernstein_Rep_DNA_Lib_5585_25_pe_2.fastq.gz	2016-04-14T00:26:34.982541+00:00	paired-ended	25	2	1	1	['bradley-bernstein:Rep_DNA_Lib 5585']	ENCLB070FLV	['bradley-bernstein:DNA_Lib 5585']
ENCSR575RRX	['bradley-bernstein:Project Element 488']	ENCFF901NZE	['bradley-bernstein:Rep_DNA_Lib 5585_76_se']	/seq/epiprod/ENCODE/Submissions/Libraries/055/85/bradley-bernstein_Rep_DNA_Lib_5585_76_se.fastq.gz	2016-04-14T00:28:50.327553+00:00	single-ended	76		1	1	['bradley-bernstein:Rep_DNA_Lib 5585']	ENCLB070FLV	['bradley-bernstein:DNA_Lib 5585']
ENCSR514EOE	['bradley-bernstein:Project Element 1928']	ENCFF953UBF	['bradley-bernstein:Rep_DNA_Lib 6613_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/066/13/bradley-bernstein_Rep_DNA_Lib_6613.fastq.gz	2016-02-26T14:01:57.065208+00:00	single-ended	76		1	1	['bradley-bernstein:Rep_DNA_Lib 6613']	ENCLB799DHF	['bradley-bernstein:DNA_Lib 6613']
ENCSR514EOE	['bradley-bernstein:Project Element 1928']	ENCFF946FEX	['bradley-bernstein:Rep_DNA_Lib 6873_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/068/73/bradley-bernstein_Rep_DNA_Lib_6873.fastq.gz	2016-02-26T15:25:45.311245+00:00	single-ended	76		2	1	['bradley-bernstein:Rep_DNA_Lib 6873']	ENCLB047HAW	['bradley-bernstein:DNA_Lib 6873']
ENCSR376FMN	['bradley-bernstein:Project Element 498']	ENCFF029YQO	['bradley-bernstein:Rep_DNA_Lib 6401_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/064/01/bradley-bernstein_Rep_DNA_Lib_6401.2.fastq.gz	2016-02-26T12:22:40.892652+00:00	paired-ended	30	2	2	1	['bradley-bernstein:Rep_DNA_Lib 6401']	ENCLB764GDD	['bradley-bernstein:DNA_Lib 6401']
ENCSR376FMN	['bradley-bernstein:Project Element 498']	ENCFF036XWQ	['bradley-bernstein:Rep_DNA_Lib 6401_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/064/01/bradley-bernstein_Rep_DNA_Lib_6401.1.fastq.gz	2016-02-26T12:21:59.803717+00:00	paired-ended	30	1	2	1	['bradley-bernstein:Rep_DNA_Lib 6401']	ENCLB764GDD	['bradley-bernstein:DNA_Lib 6401']
ENCSR376FMN	['bradley-bernstein:Project Element 498']	ENCFF540AUD	['bradley-bernstein:Rep_DNA_Lib 6327_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/063/27/bradley-bernstein_Rep_DNA_Lib_6327.1.fastq.gz	2016-02-26T13:13:01.211656+00:00	paired-ended	30	1	1	1	['bradley-bernstein:Rep_DNA_Lib 6327']	ENCLB941EZN	['bradley-bernstein:DNA_Lib 6327']
ENCSR376FMN	['bradley-bernstein:Project Element 498']	ENCFF925CRS	['bradley-bernstein:Rep_DNA_Lib 6327_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/063/27/bradley-bernstein_Rep_DNA_Lib_6327.2.fastq.gz	2016-02-26T13:14:04.466049+00:00	paired-ended	30	2	1	1	['bradley-bernstein:Rep_DNA_Lib 6327']	ENCLB941EZN	['bradley-bernstein:DNA_Lib 6327']
ENCSR288CAD	['bradley-bernstein:Project Element 499']	ENCFF124DEL	['bradley-bernstein:Rep_DNA_Lib 1592_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/015/92/bradley-bernstein_Rep_DNA_Lib_1592.fastq.gz	2016-03-02T06:00:33.521416+00:00	single-ended	36		1	2	['bradley-bernstein:Rep_DNA_Lib 1592']	ENCLB968VZU	['bradley-bernstein:DNA_Lib 1592']
ENCSR288CAD	['bradley-bernstein:Project Element 499']	ENCFF320TQH	['bradley-bernstein:Rep_DNA_Lib 6342_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/063/42/bradley-bernstein_Rep_DNA_Lib_6342.1.fastq.gz	2016-03-02T06:01:34.151518+00:00	paired-ended	30	1	2	1	['bradley-bernstein:Rep_DNA_Lib 6342']	ENCLB945ZEH	['bradley-bernstein:DNA_Lib 6342']
ENCSR288CAD	['bradley-bernstein:Project Element 499']	ENCFF449NXO	['bradley-bernstein:Rep_DNA_Lib 6342_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/063/42/bradley-bernstein_Rep_DNA_Lib_6342.2.fastq.gz	2016-03-02T06:01:54.851694+00:00	paired-ended	30	2	2	1	['bradley-bernstein:Rep_DNA_Lib 6342']	ENCLB945ZEH	['bradley-bernstein:DNA_Lib 6342']
ENCSR288CAD	['bradley-bernstein:Project Element 499']	ENCFF437FGX	['bradley-bernstein:Rep_DNA_Lib 6434_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/064/34/bradley-bernstein_Rep_DNA_Lib_6434.1.fastq.gz	2016-03-02T06:08:28.965389+00:00	paired-ended	30	1	3	1	['bradley-bernstein:Rep_DNA_Lib 6434']	ENCLB300XWV	['bradley-bernstein:DNA_Lib 6434']
ENCSR288CAD	['bradley-bernstein:Project Element 499']	ENCFF989FSL	['bradley-bernstein:Rep_DNA_Lib 6434_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/064/34/bradley-bernstein_Rep_DNA_Lib_6434.2.fastq.gz	2016-03-02T06:08:45.731103+00:00	paired-ended	30	2	3	1	['bradley-bernstein:Rep_DNA_Lib 6434']	ENCLB300XWV	['bradley-bernstein:DNA_Lib 6434']
ENCSR288CAD	['bradley-bernstein:Project Element 499']	ENCFF297BQB	['bradley-bernstein:Rep_DNA_Lib 1626_SE']	/seq/epiprod/ENCODE/Submissions/Libraries/016/26/bradley-bernstein_Rep_DNA_Lib_1626.fastq.gz	2016-03-02T06:09:05.267007+00:00	single-ended	36		1	1	['bradley-bernstein:Rep_DNA_Lib 1626']	ENCLB081YHO	['bradley-bernstein:DNA_Lib 1626']
ENCSR000AUG	[]	ENCFF000AID	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneA549H2azDex100nmRawDataRep2.fastq.gz	2010-11-16	single-ended	36		1	2	[]	ENCLB695ADK	[]
ENCSR000AUG	[]	ENCFF000AIH	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneA549H2azDex100nmRawDataRep1.fastq.gz	2010-11-16	single-ended	36		1	1	[]	ENCLB695ADL	[]
ENCSR000ARI	['bradley-bernstein:Project Element 1930']	ENCFF000BEL	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneHepg2Ezh239875RawDataRep1.fastq.gz	2010-11-16	single-ended	36		1	1	['bradley-bernstein:Rep_DNA_Lib 225']	ENCLB695AGL	['bradley-bernstein:DNA_Lib 225']
ENCSR000ARI	['bradley-bernstein:Project Element 1930']	ENCFF000BEQ	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneHepg2Ezh239875RawDataRep2.fastq.gz	2010-11-16	single-ended	36		2	1	['bradley-bernstein:Rep_DNA_Lib 228']	ENCLB695AHB	['bradley-bernstein:DNA_Lib 228']
ENCSR000AST	[]	ENCFF000AJN	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneA549H3k04me3Dex100nmRawDataRep1.fastq.gz	2010-11-16	single-ended	36		1	1	[]	ENCLB695ABG	[]
ENCSR000AST	[]	ENCFF000AJP	[]	hg19/wgEncodeBroadHistone/wgEncodeBroadHistoneA549H3k04me3Dex100nmRawDataRep2.fastq.gz	2010-11-16	single-ended	36		1	2	[]	ENCLB695AGZ	[]
ENCSR487LUQ	['bradley-bernstein:Project Element 503']	ENCFF021NRK	['bradley-bernstein:Rep_DNA_Lib 6437_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/064/37/bradley-bernstein_Rep_DNA_Lib_6437.1.fastq.gz	2016-02-26T15:04:39.529277+00:00	paired-ended	30	1	1	1	['bradley-bernstein:Rep_DNA_Lib 6437']	ENCLB098TOL	['bradley-bernstein:DNA_Lib 6437']
ENCSR487LUQ	['bradley-bernstein:Project Element 503']	ENCFF509VNL	['bradley-bernstein:Rep_DNA_Lib 6437_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/064/37/bradley-bernstein_Rep_DNA_Lib_6437.2.fastq.gz	2016-02-26T15:05:34.988447+00:00	paired-ended	30	2	1	1	['bradley-bernstein:Rep_DNA_Lib 6437']	ENCLB098TOL	['bradley-bernstein:DNA_Lib 6437']
ENCSR487LUQ	['bradley-bernstein:Project Element 503']	ENCFF026SYW	['bradley-bernstein:Rep_DNA_Lib 6345_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/063/45/bradley-bernstein_Rep_DNA_Lib_6345.1.fastq.gz	2016-02-26T15:56:45.625880+00:00	paired-ended	30	1	2	1	['bradley-bernstein:Rep_DNA_Lib 6345']	ENCLB590SBO	['bradley-bernstein:DNA_Lib 6345']
ENCSR487LUQ	['bradley-bernstein:Project Element 503']	ENCFF172VTT	['bradley-bernstein:Rep_DNA_Lib 6345_PE_2']	/seq/epiprod/ENCODE/Submissions/Libraries/063/45/bradley-bernstein_Rep_DNA_Lib_6345.2.fastq.gz	2016-02-26T15:57:40.386744+00:00	paired-ended	30	2	2	1	['bradley-bernstein:Rep_DNA_Lib 6345']	ENCLB590SBO	['bradley-bernstein:DNA_Lib 6345']
ENCSR362CPB	['bradley-bernstein:Project Element 1202']	ENCFF058HDH	['bradley-bernstein:Rep_DNA_Lib 6329_PE_1']	/seq/epiprod/ENCODE/Submissions/Libraries/063/29/bradley-bernstein_Rep_DNA_Lib_6329.1.fastq.gz	2016-02-26T12:46:06.186107+00:00	paired-ended	30	1	1	1	['bradley-bernstein:Rep_DNA_Lib 6329']	ENCLB724DQJ	['bradley-bernstein:DNA_Lib 6329']
