File Accession	Annotation	Cell Line	Target	Experiment Accession	Experiment Aliases	Biosample Accession	Biosample Aliases	Library Accession	Library Aliases	Lab	Submitted Name
ENCFF176SVM	V19	K562	/targets/DDX24-human/	ENCSR067LLB	['brenton-graveley:DDX24-LV08']	ENCBS243YEC	['brenton-graveley:BGKLV08-14', 'brenton-graveley:DDX24-LV08-14']	ENCLB008YNW	['brenton-graveley:L-DDX24-LV08-14']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR067LLB/rep2_1/ENCSR067LLB_rep2_1_star_anno.bam
ENCFF990JSY		K562	/targets/SRSF9-human/	ENCSR113HRG	['brenton-graveley:SRSF9-LV11']	ENCBS877QTV	['brenton-graveley:SRSF9-LV11-56', 'brenton-graveley:BGKLV11-56']	ENCLB685TGO	['brenton-graveley:L-SRSF9-LV11-56']	/labs/brenton-graveley/	/archive/TGCore_User_Data/ENCODE/ENCODE_DATA/set11/tophat/novel_juncs/SRSF9-LV11-56/merged.bam
ENCFF792MXQ		K562	/targets/SRSF9-human/	ENCSR113HRG	['brenton-graveley:SRSF9-LV11']	ENCBS851WPL	['brenton-graveley:BGKLV11-55', 'brenton-graveley:SRSF9-LV11-55']	ENCLB005FQE	['brenton-graveley:L-SRSF9-LV11-55']	/labs/brenton-graveley/	/archive/TGCore_User_Data/ENCODE/ENCODE_DATA/set11/tophat/novel_juncs/SRSF9-LV11-55/merged.bam
ENCFF640ALO	V19	K562	/targets/SRSF9-human/	ENCSR113HRG	['brenton-graveley:SRSF9-LV11']	ENCBS851WPL	['brenton-graveley:BGKLV11-55', 'brenton-graveley:SRSF9-LV11-55']	ENCLB005FQE	['brenton-graveley:L-SRSF9-LV11-55']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR113HRG/rep1_1/ENCSR113HRG_rep1_1_tophat.bam
ENCFF067YHP	V19	K562	/targets/SRSF9-human/	ENCSR113HRG	['brenton-graveley:SRSF9-LV11']	ENCBS877QTV	['brenton-graveley:SRSF9-LV11-56', 'brenton-graveley:BGKLV11-56']	ENCLB685TGO	['brenton-graveley:L-SRSF9-LV11-56']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR113HRG/rep2_1/ENCSR113HRG_rep2_1_tophat.bam
ENCFF643JZF	V19	K562	/targets/SRSF9-human/	ENCSR113HRG	['brenton-graveley:SRSF9-LV11']	ENCBS851WPL	['brenton-graveley:BGKLV11-55', 'brenton-graveley:SRSF9-LV11-55']	ENCLB005FQE	['brenton-graveley:L-SRSF9-LV11-55']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR113HRG/rep1_1/ENCSR113HRG_rep1_1_star_genome.bam
ENCFF396IWQ	V19	K562	/targets/SRSF9-human/	ENCSR113HRG	['brenton-graveley:SRSF9-LV11']	ENCBS851WPL	['brenton-graveley:BGKLV11-55', 'brenton-graveley:SRSF9-LV11-55']	ENCLB005FQE	['brenton-graveley:L-SRSF9-LV11-55']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR113HRG/rep1_1/ENCSR113HRG_rep1_1_star_anno.bam
ENCFF779IKK	V19	K562	/targets/SRSF9-human/	ENCSR113HRG	['brenton-graveley:SRSF9-LV11']	ENCBS877QTV	['brenton-graveley:SRSF9-LV11-56', 'brenton-graveley:BGKLV11-56']	ENCLB685TGO	['brenton-graveley:L-SRSF9-LV11-56']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR113HRG/rep2_1/ENCSR113HRG_rep2_1_star_genome.bam
ENCFF108DOS	V19	K562	/targets/SRSF9-human/	ENCSR113HRG	['brenton-graveley:SRSF9-LV11']	ENCBS877QTV	['brenton-graveley:SRSF9-LV11-56', 'brenton-graveley:BGKLV11-56']	ENCLB685TGO	['brenton-graveley:L-SRSF9-LV11-56']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR113HRG/rep2_1/ENCSR113HRG_rep2_1_star_anno.bam
ENCFF712YUK		K562	/targets/RBM34-human/	ENCSR560AYQ	['brenton-graveley:RBM34-LV11']	ENCBS049QOP	['brenton-graveley:BGKLV11-43', 'brenton-graveley:RBM34-LV11-43']	ENCLB354FDS	['brenton-graveley:L-RBM34-LV11-43']	/labs/brenton-graveley/	/archive/TGCore_User_Data/ENCODE/ENCODE_DATA/set11/tophat/novel_juncs/RBM34-LV11-43/merged.bam
ENCFF390ZZR		K562	/targets/RBM34-human/	ENCSR560AYQ	['brenton-graveley:RBM34-LV11']	ENCBS306NPK	['brenton-graveley:RBM34-LV11-44', 'brenton-graveley:BGKLV11-44']	ENCLB682GRV	['brenton-graveley:L-RBM34-LV11-44']	/labs/brenton-graveley/	/archive/TGCore_User_Data/ENCODE/ENCODE_DATA/set11/tophat/novel_juncs/RBM34-LV11-44/merged.bam
ENCFF077VJQ	V19	K562	/targets/RBM34-human/	ENCSR560AYQ	['brenton-graveley:RBM34-LV11']	ENCBS049QOP	['brenton-graveley:BGKLV11-43', 'brenton-graveley:RBM34-LV11-43']	ENCLB354FDS	['brenton-graveley:L-RBM34-LV11-43']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR560AYQ/rep1_1/ENCSR560AYQ_rep1_1_tophat.bam
ENCFF385UZG	V19	K562	/targets/RBM34-human/	ENCSR560AYQ	['brenton-graveley:RBM34-LV11']	ENCBS306NPK	['brenton-graveley:RBM34-LV11-44', 'brenton-graveley:BGKLV11-44']	ENCLB682GRV	['brenton-graveley:L-RBM34-LV11-44']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR560AYQ/rep2_1/ENCSR560AYQ_rep2_1_tophat.bam
ENCFF880KHR	V19	K562	/targets/RBM34-human/	ENCSR560AYQ	['brenton-graveley:RBM34-LV11']	ENCBS049QOP	['brenton-graveley:BGKLV11-43', 'brenton-graveley:RBM34-LV11-43']	ENCLB354FDS	['brenton-graveley:L-RBM34-LV11-43']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR560AYQ/rep1_1/ENCSR560AYQ_rep1_1_star_genome.bam
ENCFF429UKX	V19	K562	/targets/RBM34-human/	ENCSR560AYQ	['brenton-graveley:RBM34-LV11']	ENCBS049QOP	['brenton-graveley:BGKLV11-43', 'brenton-graveley:RBM34-LV11-43']	ENCLB354FDS	['brenton-graveley:L-RBM34-LV11-43']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR560AYQ/rep1_1/ENCSR560AYQ_rep1_1_star_anno.bam
ENCFF088VIN	V19	K562	/targets/RBM34-human/	ENCSR560AYQ	['brenton-graveley:RBM34-LV11']	ENCBS306NPK	['brenton-graveley:RBM34-LV11-44', 'brenton-graveley:BGKLV11-44']	ENCLB682GRV	['brenton-graveley:L-RBM34-LV11-44']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR560AYQ/rep2_1/ENCSR560AYQ_rep2_1_star_genome.bam
ENCFF631PBE	V19	K562	/targets/RBM34-human/	ENCSR560AYQ	['brenton-graveley:RBM34-LV11']	ENCBS306NPK	['brenton-graveley:RBM34-LV11-44', 'brenton-graveley:BGKLV11-44']	ENCLB682GRV	['brenton-graveley:L-RBM34-LV11-44']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR560AYQ/rep2_1/ENCSR560AYQ_rep2_1_star_anno.bam
ENCFF446HUH		K562	/targets/SRSF1-human/	ENCSR066VOO	['brenton-graveley:SRSF1-LV11']	ENCBS659SAO	['brenton-graveley:BGKLV11-50', 'brenton-graveley:SRSF1-LV11-50']	ENCLB659IOG	['brenton-graveley:L-SRSF1-LV11-50']	/labs/brenton-graveley/	/archive/TGCore_User_Data/ENCODE/ENCODE_DATA/set11/tophat/novel_juncs/SRSF1-LV11-50/merged.bam
ENCFF669MME		K562	/targets/SRSF1-human/	ENCSR066VOO	['brenton-graveley:SRSF1-LV11']	ENCBS655HQL	['brenton-graveley:SRSF1-LV11-49', 'brenton-graveley:BGKLV11-49']	ENCLB191WPP	['brenton-graveley:L-SRSF1-LV11-49']	/labs/brenton-graveley/	/archive/TGCore_User_Data/ENCODE/ENCODE_DATA/set11/tophat/novel_juncs/SRSF1-LV11-49/merged.bam
ENCFF242ZJX	V19	K562	/targets/SRSF1-human/	ENCSR066VOO	['brenton-graveley:SRSF1-LV11']	ENCBS655HQL	['brenton-graveley:SRSF1-LV11-49', 'brenton-graveley:BGKLV11-49']	ENCLB191WPP	['brenton-graveley:L-SRSF1-LV11-49']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR066VOO/rep1_1/ENCSR066VOO_rep1_1_tophat.bam
ENCFF135OOD	V19	K562	/targets/SRSF1-human/	ENCSR066VOO	['brenton-graveley:SRSF1-LV11']	ENCBS659SAO	['brenton-graveley:BGKLV11-50', 'brenton-graveley:SRSF1-LV11-50']	ENCLB659IOG	['brenton-graveley:L-SRSF1-LV11-50']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR066VOO/rep2_1/ENCSR066VOO_rep2_1_tophat.bam
ENCFF451ILH	V19	K562	/targets/SRSF1-human/	ENCSR066VOO	['brenton-graveley:SRSF1-LV11']	ENCBS655HQL	['brenton-graveley:SRSF1-LV11-49', 'brenton-graveley:BGKLV11-49']	ENCLB191WPP	['brenton-graveley:L-SRSF1-LV11-49']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR066VOO/rep1_1/ENCSR066VOO_rep1_1_star_genome.bam
ENCFF065FXG	V19	K562	/targets/SRSF1-human/	ENCSR066VOO	['brenton-graveley:SRSF1-LV11']	ENCBS655HQL	['brenton-graveley:SRSF1-LV11-49', 'brenton-graveley:BGKLV11-49']	ENCLB191WPP	['brenton-graveley:L-SRSF1-LV11-49']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR066VOO/rep1_1/ENCSR066VOO_rep1_1_star_anno.bam
ENCFF446IVL	V19	K562	/targets/SRSF1-human/	ENCSR066VOO	['brenton-graveley:SRSF1-LV11']	ENCBS659SAO	['brenton-graveley:BGKLV11-50', 'brenton-graveley:SRSF1-LV11-50']	ENCLB659IOG	['brenton-graveley:L-SRSF1-LV11-50']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR066VOO/rep2_1/ENCSR066VOO_rep2_1_star_genome.bam
ENCFF043WWE	V19	K562	/targets/SRSF1-human/	ENCSR066VOO	['brenton-graveley:SRSF1-LV11']	ENCBS659SAO	['brenton-graveley:BGKLV11-50', 'brenton-graveley:SRSF1-LV11-50']	ENCLB659IOG	['brenton-graveley:L-SRSF1-LV11-50']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR066VOO/rep2_1/ENCSR066VOO_rep2_1_star_anno.bam
ENCFF184LBV		K562	/targets/MAGOH-human/	ENCSR849STR	['brenton-graveley:MAGOH-LV11']	ENCBS918DLF	['brenton-graveley:BGKLV11-25', 'brenton-graveley:MAGOH-LV11-25']	ENCLB202UGQ	['brenton-graveley:L-MAGOH-LV11-25']	/labs/brenton-graveley/	/archive/TGCore_User_Data/ENCODE/ENCODE_DATA/set11/tophat/novel_juncs/MAGOH-LV11-25/merged.bam
ENCFF286GKQ		K562	/targets/MAGOH-human/	ENCSR849STR	['brenton-graveley:MAGOH-LV11']	ENCBS133VWK	['brenton-graveley:MAGOH-LV11-26', 'brenton-graveley:BGKLV11-26']	ENCLB062UPC	['brenton-graveley:L-MAGOH-LV11-26']	/labs/brenton-graveley/	/archive/TGCore_User_Data/ENCODE/ENCODE_DATA/set11/tophat/novel_juncs/MAGOH-LV11-26/merged.bam
ENCFF301WKI	V19	K562	/targets/MAGOH-human/	ENCSR849STR	['brenton-graveley:MAGOH-LV11']	ENCBS918DLF	['brenton-graveley:BGKLV11-25', 'brenton-graveley:MAGOH-LV11-25']	ENCLB202UGQ	['brenton-graveley:L-MAGOH-LV11-25']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR849STR/rep1_1/ENCSR849STR_rep1_1_tophat.bam
ENCFF815VSZ	V19	K562	/targets/MAGOH-human/	ENCSR849STR	['brenton-graveley:MAGOH-LV11']	ENCBS133VWK	['brenton-graveley:MAGOH-LV11-26', 'brenton-graveley:BGKLV11-26']	ENCLB062UPC	['brenton-graveley:L-MAGOH-LV11-26']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR849STR/rep2_1/ENCSR849STR_rep2_1_tophat.bam
ENCFF585VNN	V19	K562	/targets/MAGOH-human/	ENCSR849STR	['brenton-graveley:MAGOH-LV11']	ENCBS918DLF	['brenton-graveley:BGKLV11-25', 'brenton-graveley:MAGOH-LV11-25']	ENCLB202UGQ	['brenton-graveley:L-MAGOH-LV11-25']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR849STR/rep1_1/ENCSR849STR_rep1_1_star_genome.bam
ENCFF845EGX	V19	K562	/targets/MAGOH-human/	ENCSR849STR	['brenton-graveley:MAGOH-LV11']	ENCBS918DLF	['brenton-graveley:BGKLV11-25', 'brenton-graveley:MAGOH-LV11-25']	ENCLB202UGQ	['brenton-graveley:L-MAGOH-LV11-25']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR849STR/rep1_1/ENCSR849STR_rep1_1_star_anno.bam
ENCFF920DBF	V19	K562	/targets/MAGOH-human/	ENCSR849STR	['brenton-graveley:MAGOH-LV11']	ENCBS133VWK	['brenton-graveley:MAGOH-LV11-26', 'brenton-graveley:BGKLV11-26']	ENCLB062UPC	['brenton-graveley:L-MAGOH-LV11-26']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR849STR/rep2_1/ENCSR849STR_rep2_1_star_genome.bam
ENCFF018ABK	V19	K562	/targets/MAGOH-human/	ENCSR849STR	['brenton-graveley:MAGOH-LV11']	ENCBS133VWK	['brenton-graveley:MAGOH-LV11-26', 'brenton-graveley:BGKLV11-26']	ENCLB062UPC	['brenton-graveley:L-MAGOH-LV11-26']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR849STR/rep2_1/ENCSR849STR_rep2_1_star_anno.bam
ENCFF999GCB		K562	/targets/FXR1-human/	ENCSR780YFF	['brenton-graveley:FXR1-LV08']	ENCBS013VIB	['brenton-graveley:FXR1-LV08-29', 'brenton-graveley:BGKLV08-29']	ENCLB197NWV	['brenton-graveley:L-FXR1-LV08-29']	/labs/brenton-graveley/	/archive/TGCore_User_Data/ENCODE/ENCODE_DATA/set10/tophat/novel_juncs/FXR1-LV08-29/merged.bam
ENCFF437UPW		K562	/targets/FXR1-human/	ENCSR780YFF	['brenton-graveley:FXR1-LV08']	ENCBS869IGF	['brenton-graveley:FXR1-LV08-30', 'brenton-graveley:BGKLV08-30']	ENCLB062IHT	['brenton-graveley:L-FXR1-LV08-30']	/labs/brenton-graveley/	/archive/TGCore_User_Data/ENCODE/ENCODE_DATA/set10/tophat/novel_juncs/FXR1-LV08-30/merged.bam
ENCFF500JJS	V19	K562	/targets/FXR1-human/	ENCSR780YFF	['brenton-graveley:FXR1-LV08']	ENCBS013VIB	['brenton-graveley:FXR1-LV08-29', 'brenton-graveley:BGKLV08-29']	ENCLB197NWV	['brenton-graveley:L-FXR1-LV08-29']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR780YFF/rep1_1/ENCSR780YFF_rep1_1_tophat.bam
ENCFF146YZQ	V19	K562	/targets/FXR1-human/	ENCSR780YFF	['brenton-graveley:FXR1-LV08']	ENCBS869IGF	['brenton-graveley:FXR1-LV08-30', 'brenton-graveley:BGKLV08-30']	ENCLB062IHT	['brenton-graveley:L-FXR1-LV08-30']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR780YFF/rep2_1/ENCSR780YFF_rep2_1_tophat.bam
ENCFF149PGZ	V19	K562	/targets/FXR1-human/	ENCSR780YFF	['brenton-graveley:FXR1-LV08']	ENCBS013VIB	['brenton-graveley:FXR1-LV08-29', 'brenton-graveley:BGKLV08-29']	ENCLB197NWV	['brenton-graveley:L-FXR1-LV08-29']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR780YFF/rep1_1/ENCSR780YFF_rep1_1_star_genome.bam
ENCFF339PYB	V19	K562	/targets/FXR1-human/	ENCSR780YFF	['brenton-graveley:FXR1-LV08']	ENCBS013VIB	['brenton-graveley:FXR1-LV08-29', 'brenton-graveley:BGKLV08-29']	ENCLB197NWV	['brenton-graveley:L-FXR1-LV08-29']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR780YFF/rep1_1/ENCSR780YFF_rep1_1_star_anno.bam
ENCFF923OMI	V19	K562	/targets/FXR1-human/	ENCSR780YFF	['brenton-graveley:FXR1-LV08']	ENCBS869IGF	['brenton-graveley:FXR1-LV08-30', 'brenton-graveley:BGKLV08-30']	ENCLB062IHT	['brenton-graveley:L-FXR1-LV08-30']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR780YFF/rep2_1/ENCSR780YFF_rep2_1_star_genome.bam
ENCFF401FMX	V19	K562	/targets/FXR1-human/	ENCSR780YFF	['brenton-graveley:FXR1-LV08']	ENCBS869IGF	['brenton-graveley:FXR1-LV08-30', 'brenton-graveley:BGKLV08-30']	ENCLB062IHT	['brenton-graveley:L-FXR1-LV08-30']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR780YFF/rep2_1/ENCSR780YFF_rep2_1_star_anno.bam
ENCFF045NNF	V24	K562	/targets/FXR1-human/	ENCSR780YFF	['brenton-graveley:FXR1-LV08']	ENCBS869IGF	['brenton-graveley:FXR1-LV08-30', 'brenton-graveley:BGKLV08-30']	ENCLB062IHT	['brenton-graveley:L-FXR1-LV08-30']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/GRCh38/ENCSR780YFF/rep2_1/ENCSR780YFF_rep2_1_tophat.bam
ENCFF512SZV	V24	K562	/targets/FXR1-human/	ENCSR780YFF	['brenton-graveley:FXR1-LV08']	ENCBS013VIB	['brenton-graveley:FXR1-LV08-29', 'brenton-graveley:BGKLV08-29']	ENCLB197NWV	['brenton-graveley:L-FXR1-LV08-29']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/GRCh38/ENCSR780YFF/rep1_1/ENCSR780YFF_rep1_1_tophat.bam
ENCFF714WXH	V24	K562	/targets/FXR1-human/	ENCSR780YFF	['brenton-graveley:FXR1-LV08']	ENCBS013VIB	['brenton-graveley:FXR1-LV08-29', 'brenton-graveley:BGKLV08-29']	ENCLB197NWV	['brenton-graveley:L-FXR1-LV08-29']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/GRCh38/ENCSR780YFF/rep1_1/ENCSR780YFF_rep1_1_star_genome.bam
ENCFF584MBV	V24	K562	/targets/FXR1-human/	ENCSR780YFF	['brenton-graveley:FXR1-LV08']	ENCBS013VIB	['brenton-graveley:FXR1-LV08-29', 'brenton-graveley:BGKLV08-29']	ENCLB197NWV	['brenton-graveley:L-FXR1-LV08-29']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/GRCh38/ENCSR780YFF/rep1_1/ENCSR780YFF_rep1_1_star_anno.bam
ENCFF178PGE	V24	K562	/targets/FXR1-human/	ENCSR780YFF	['brenton-graveley:FXR1-LV08']	ENCBS869IGF	['brenton-graveley:FXR1-LV08-30', 'brenton-graveley:BGKLV08-30']	ENCLB062IHT	['brenton-graveley:L-FXR1-LV08-30']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/GRCh38/ENCSR780YFF/rep2_1/ENCSR780YFF_rep2_1_star_genome.bam
ENCFF502KYN	V24	K562	/targets/FXR1-human/	ENCSR780YFF	['brenton-graveley:FXR1-LV08']	ENCBS869IGF	['brenton-graveley:FXR1-LV08-30', 'brenton-graveley:BGKLV08-30']	ENCLB062IHT	['brenton-graveley:L-FXR1-LV08-30']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/GRCh38/ENCSR780YFF/rep2_1/ENCSR780YFF_rep2_1_star_anno.bam
ENCFF627QUR		K562	/targets/ASCC1-human/	ENCSR253DCB	['brenton-graveley:ASCC1-LV08']	ENCBS904ULB	['brenton-graveley:ASCC1-LV08-5', 'brenton-graveley:BGKLV08-5']	ENCLB863NAD	['brenton-graveley:L-ASCC1-LV08-5']	/labs/brenton-graveley/	/archive/TGCore_User_Data/ENCODE/ENCODE_DATA/set10/tophat/novel_juncs/ASCC1-LV08-5/merged.bam
ENCFF369GVJ		K562	/targets/ASCC1-human/	ENCSR253DCB	['brenton-graveley:ASCC1-LV08']	ENCBS551TRA	['brenton-graveley:BGKLV08-6', 'brenton-graveley:ASCC1-LV08-6']	ENCLB468ZAX	['brenton-graveley:L-ASCC1-LV08-6']	/labs/brenton-graveley/	/archive/TGCore_User_Data/ENCODE/ENCODE_DATA/set10/tophat/novel_juncs/ASCC1-LV08-6/merged.bam
ENCFF832LOV	V19	K562	/targets/ASCC1-human/	ENCSR253DCB	['brenton-graveley:ASCC1-LV08']	ENCBS904ULB	['brenton-graveley:ASCC1-LV08-5', 'brenton-graveley:BGKLV08-5']	ENCLB863NAD	['brenton-graveley:L-ASCC1-LV08-5']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR253DCB/rep1_1/ENCSR253DCB_rep1_1_tophat.bam
ENCFF251PDB	V19	K562	/targets/ASCC1-human/	ENCSR253DCB	['brenton-graveley:ASCC1-LV08']	ENCBS551TRA	['brenton-graveley:BGKLV08-6', 'brenton-graveley:ASCC1-LV08-6']	ENCLB468ZAX	['brenton-graveley:L-ASCC1-LV08-6']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR253DCB/rep2_1/ENCSR253DCB_rep2_1_tophat.bam
ENCFF649WUT	V19	K562	/targets/ASCC1-human/	ENCSR253DCB	['brenton-graveley:ASCC1-LV08']	ENCBS904ULB	['brenton-graveley:ASCC1-LV08-5', 'brenton-graveley:BGKLV08-5']	ENCLB863NAD	['brenton-graveley:L-ASCC1-LV08-5']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR253DCB/rep1_1/ENCSR253DCB_rep1_1_star_genome.bam
ENCFF686TLZ	V19	K562	/targets/ASCC1-human/	ENCSR253DCB	['brenton-graveley:ASCC1-LV08']	ENCBS904ULB	['brenton-graveley:ASCC1-LV08-5', 'brenton-graveley:BGKLV08-5']	ENCLB863NAD	['brenton-graveley:L-ASCC1-LV08-5']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR253DCB/rep1_1/ENCSR253DCB_rep1_1_star_anno.bam
ENCFF624WCC	V19	K562	/targets/ASCC1-human/	ENCSR253DCB	['brenton-graveley:ASCC1-LV08']	ENCBS551TRA	['brenton-graveley:BGKLV08-6', 'brenton-graveley:ASCC1-LV08-6']	ENCLB468ZAX	['brenton-graveley:L-ASCC1-LV08-6']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR253DCB/rep2_1/ENCSR253DCB_rep2_1_star_genome.bam
ENCFF690VZF	V19	K562	/targets/ASCC1-human/	ENCSR253DCB	['brenton-graveley:ASCC1-LV08']	ENCBS551TRA	['brenton-graveley:BGKLV08-6', 'brenton-graveley:ASCC1-LV08-6']	ENCLB468ZAX	['brenton-graveley:L-ASCC1-LV08-6']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR253DCB/rep2_1/ENCSR253DCB_rep2_1_star_anno.bam
ENCFF468DJE		HepG2	/targets/TIAL1-human/	ENCSR450VQO	['brenton-graveley:TIAL1-BHLV20']	ENCBS817DXX	['brenton-graveley:TIAL1-BHLV20-59_17738']	ENCLB872OQC	['brenton-graveley:L-TIAL1-BHLV20-59_17738']	/labs/brenton-graveley/	/archive/TGCore_User_Data/ENCODE/ENCODE_DATA/set20/tophat/novel_juncs/TIAL1-BHLV20-59_17738/merged.bam
ENCFF604SZR		HepG2	/targets/TIAL1-human/	ENCSR450VQO	['brenton-graveley:TIAL1-BHLV20']	ENCBS799SQC	['brenton-graveley:TIAL1-BHLV20-60_17739']	ENCLB283XKC	['brenton-graveley:L-TIAL1-BHLV20-60_17739']	/labs/brenton-graveley/	/archive/TGCore_User_Data/ENCODE/ENCODE_DATA/set20/tophat/novel_juncs/TIAL1-BHLV20-60_17739/merged.bam
ENCFF593CFB	V19	HepG2	/targets/TIAL1-human/	ENCSR450VQO	['brenton-graveley:TIAL1-BHLV20']	ENCBS817DXX	['brenton-graveley:TIAL1-BHLV20-59_17738']	ENCLB872OQC	['brenton-graveley:L-TIAL1-BHLV20-59_17738']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR450VQO/rep1_1/ENCSR450VQO_rep1_1_star_genome.bam
ENCFF684JFL	V19	HepG2	/targets/TIAL1-human/	ENCSR450VQO	['brenton-graveley:TIAL1-BHLV20']	ENCBS817DXX	['brenton-graveley:TIAL1-BHLV20-59_17738']	ENCLB872OQC	['brenton-graveley:L-TIAL1-BHLV20-59_17738']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR450VQO/rep1_1/ENCSR450VQO_rep1_1_star_anno.bam
ENCFF273JPU	V19	HepG2	/targets/TIAL1-human/	ENCSR450VQO	['brenton-graveley:TIAL1-BHLV20']	ENCBS799SQC	['brenton-graveley:TIAL1-BHLV20-60_17739']	ENCLB283XKC	['brenton-graveley:L-TIAL1-BHLV20-60_17739']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR450VQO/rep2_1/ENCSR450VQO_rep2_1_star_genome.bam
ENCFF687LAV	V19	HepG2	/targets/TIAL1-human/	ENCSR450VQO	['brenton-graveley:TIAL1-BHLV20']	ENCBS799SQC	['brenton-graveley:TIAL1-BHLV20-60_17739']	ENCLB283XKC	['brenton-graveley:L-TIAL1-BHLV20-60_17739']	/labs/encode-processing-pipeline/	/long-RNA-seq/runs/hg19/ENCSR450VQO/rep2_1/ENCSR450VQO_rep2_1_star_anno.bam
ENCFF885TFA	V19	HepG2	/targets/TIAL1-human/	ENCSR450VQO	['brenton-graveley:TIAL1-BHLV20']	ENCBS817DXX	['brenton-graveley:TIAL1-BHLV20-59_17738']	ENCLB872OQC	['brenton-graveley:L-TIAL1-BHLV20-59_17738']	/labs/encode-processing-pipeline/	/long-RNA-seq/posted/hg19/2015-08-26/ENCSR450VQO/rep1_1/ENCSR450VQO_rep1_1_tophat.bam
ENCFF206FQM	V19	HepG2	/targets/TIAL1-human/	ENCSR450VQO	['brenton-graveley:TIAL1-BHLV20']	ENCBS799SQC	['brenton-graveley:TIAL1-BHLV20-60_17739']	ENCLB283XKC	['brenton-graveley:L-TIAL1-BHLV20-60_17739']	/labs/encode-processing-pipeline/	/long-RNA-seq/posted/hg19/2015-08-26/ENCSR450VQO/rep2_1/ENCSR450VQO_rep2_1_tophat.bam
ENCFF031QZG		HepG2	/targets/HNRNPC-human/	ENCSR052IYH	['brenton-graveley:HNRNPC-BGHLV20']	ENCBS210TEK	['brenton-graveley:HNRNPC-BGHLV20-34_17723']	ENCLB874PSY	['brenton-graveley:L-HNRNPC-BGHLV20-34_17723']	/labs/brenton-graveley/	/archive/TGCore_User_Data/ENCODE/ENCODE_DATA/set20/tophat/novel_juncs/HNRNPC-BGHLV20-34_17723/merged.bam
